"filename", "language", "Python", "Markdown", "JSON", "Log", "JavaScript", "CSS", "TypeScript", "JSON with Comments", "TypeScript JSX", "XML", "HTML", "PowerShell", "MS SQL", "Shell Script", "YAML", "comment", "blank", "total"
"c:\Users\Bobby\Desktop\sports\scripts\archive\schedule_ingestion.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 16, 4, 32
"c:\Users\Bobby\Desktop\sports\scripts\archive\schedule_pipeline.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 12, 14, 83
"c:\Users\Bobby\Desktop\sports\scripts\archive\setup_forward_test.py", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 128
"c:\Users\Bobby\Desktop\sports\scripts\archive\setup_training_task.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 1, 13, 43
"c:\Users\Bobby\Desktop\sports\scripts\archive\simulate_app_merge.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 61
"c:\Users\Bobby\Desktop\sports\scripts\archive\system_smoke_test.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 68
"c:\Users\Bobby\Desktop\sports\scripts\archive\test_merge_detailed.py", "Python", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 89
"c:\Users\Bobby\Desktop\sports\scripts\archive\test_model_types.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 6, 8, 50
"c:\Users\Bobby\Desktop\sports\scripts\archive\train_daily_models.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 2, 12, 86
"c:\Users\Bobby\Desktop\sports\scripts\archive\tune_all_leagues.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 2, 10, 46
"c:\Users\Bobby\Desktop\sports\scripts\archive\update.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 2, 11, 54
"c:\Users\Bobby\Desktop\sports\scripts\archive\update_recent_results.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 57
"c:\Users\Bobby\Desktop\sports\scripts\archive\update_results_manual.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 61
"c:\Users\Bobby\Desktop\sports\scripts\archive\verify_dashboard_data.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 62
"c:\Users\Bobby\Desktop\sports\scripts\archive\verify_tasks.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 57
"c:\Users\Bobby\Desktop\sports\scripts\backfill_ensemble_ncaab.py", "Python", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 36, 214
"c:\Users\Bobby\Desktop\sports\scripts\backfill_odds_coverage.py", "Python", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 81
"c:\Users\Bobby\Desktop\sports\scripts\backfill_totals.py", "Python", 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 35, 245
"c:\Users\Bobby\Desktop\sports\scripts\backup_data.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 64
"c:\Users\Bobby\Desktop\sports\scripts\backup_db.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 61
"c:\Users\Bobby\Desktop\sports\scripts\backup_predictions.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 43
"c:\Users\Bobby\Desktop\sports\scripts\debug_loader.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 42
"c:\Users\Bobby\Desktop\sports\scripts\debug_migration.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 53
"c:\Users\Bobby\Desktop\sports\scripts\fix_predictions_schema.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 93
"c:\Users\Bobby\Desktop\sports\scripts\ingest_all.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 5, 11, 71
"c:\Users\Bobby\Desktop\sports\scripts\migrate_all_totals.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23, 93
"c:\Users\Bobby\Desktop\sports\scripts\migrate_features.py", "Python", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 55, 264
"c:\Users\Bobby\Desktop\sports\scripts\migrate_predictions_to_db.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 89
"c:\Users\Bobby\Desktop\sports\scripts\migrate_totals_and_cleanup.py", "Python", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31, 142
"c:\Users\Bobby\Desktop\sports\scripts\pipeline.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 7, 14, 70
"c:\Users\Bobby\Desktop\sports\scripts\predict.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 7, 16, 95
"c:\Users\Bobby\Desktop\sports\scripts\run_external_loader.py", "Python", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 110
"c:\Users\Bobby\Desktop\sports\scripts\smart_cleanup_duplicates.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23, 112
"c:\Users\Bobby\Desktop\sports\scripts\train.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 9, 18, 105
"c:\Users\Bobby\Desktop\sports\specific_game.json", "JSON", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"c:\Users\Bobby\Desktop\sports\src\api\main.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 32
"c:\Users\Bobby\Desktop\sports\src\api\routes\bets.py", "Python", 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 77, 416
"c:\Users\Bobby\Desktop\sports\src\dashboard\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8
"c:\Users\Bobby\Desktop\sports\src\dashboard\__main__.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 27
"c:\Users\Bobby\Desktop\sports\src\dashboard\app.py", "Python", 1509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 215, 1838
"c:\Users\Bobby\Desktop\sports\src\dashboard\components.py", "Python", 1225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 193, 1450
"c:\Users\Bobby\Desktop\sports\src\dashboard\data.py", "Python", 1772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 425, 2383
"c:\Users\Bobby\Desktop\sports\src\data\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"c:\Users\Bobby\Desktop\sports\src\data\backfill_cfb.py", "Python", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38, 182
"c:\Users\Bobby\Desktop\sports\src\data\backfill_espn_odds.py", "Python", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 95
"c:\Users\Bobby\Desktop\sports\src\data\backfill_historical_odds.py", "Python", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 183
"c:\Users\Bobby\Desktop\sports\src\data\backfill_killersports_seasons.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 85
"c:\Users\Bobby\Desktop\sports\src\data\backfill_mlb.py", "Python", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 39, 180
"c:\Users\Bobby\Desktop\sports\src\data\backfill_nba.py", "Python", 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 55, 386
"c:\Users\Bobby\Desktop\sports\src\data\backfill_nfl.py", "Python", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 118
"c:\Users\Bobby\Desktop\sports\src\data\backfill_odds.py", "Python", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 141
"c:\Users\Bobby\Desktop\sports\src\data\backfill_soccer.py", "Python", 739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 125, 883
"c:\Users\Bobby\Desktop\sports\src\data\config.py", "Python", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33, 143
"c:\Users\Bobby\Desktop\sports\src\data\ingest_football_data.py", "Python", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 89
"c:\Users\Bobby\Desktop\sports\src\data\ingest_injuries.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Bobby\Desktop\sports\src\data\ingest_manager.py", "Python", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 138
"c:\Users\Bobby\Desktop\sports\src\data\ingest_ncaab_mm.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 99
"c:\Users\Bobby\Desktop\sports\src\data\ingest_odds.py", "Python", 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 54, 315
"c:\Users\Bobby\Desktop\sports\src\data\ingest_odds_oddspapi.py", "Python", 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 311
"c:\Users\Bobby\Desktop\sports\src\data\ingest_scores.py", "Python", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 35, 201
"c:\Users\Bobby\Desktop\sports\src\data\ingest_sources.py", "Python", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38, 195
"c:\Users\Bobby\Desktop\sports\src\data\ingest_understat.py", "Python", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29, 154
"c:\Users\Bobby\Desktop\sports\src\data\load_espn_odds.py", "Python", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29, 132
"c:\Users\Bobby\Desktop\sports\src\data\load_historical_odds.py", "Python", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35, 172
"c:\Users\Bobby\Desktop\sports\src\data\monitor_sources.py", "Python", 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 200
"c:\Users\Bobby\Desktop\sports\src\data\nfl.py", "Python", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 126
"c:\Users\Bobby\Desktop\sports\src\data\sources\__init__.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"c:\Users\Bobby\Desktop\sports\src\data\sources\action_network.py", "Python", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 43, 176
"c:\Users\Bobby\Desktop\sports\src\data\sources\basketball_reference.py", "Python", 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39, 196
"c:\Users\Bobby\Desktop\sports\src\data\sources\cfbd_advanced_stats.py", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31, 138
"c:\Users\Bobby\Desktop\sports\src\data\sources\cfbd_lines.py", "Python", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 263
"c:\Users\Bobby\Desktop\sports\src\data\sources\covers.py", "Python", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29, 117
"c:\Users\Bobby\Desktop\sports\src\data\sources\espn_odds.py", "Python", 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 278
"c:\Users\Bobby\Desktop\sports\src\data\sources\kaggle_nba.py", "Python", 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 42, 208
"c:\Users\Bobby\Desktop\sports\src\data\sources\kaggle_nba_moneyline.py", "Python", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 40, 202
"c:\Users\Bobby\Desktop\sports\src\data\sources\killersports.py", "Python", 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 310
"c:\Users\Bobby\Desktop\sports\src\data\sources\lahman.py", "Python", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27, 115
"c:\Users\Bobby\Desktop\sports\src\data\sources\mlb_advanced_stats.py", "Python", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 39, 172
"c:\Users\Bobby\Desktop\sports\src\data\sources\nba_api.py", "Python", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 81
"c:\Users\Bobby\Desktop\sports\src\data\sources\nba_injuries.py", "Python", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 162
"c:\Users\Bobby\Desktop\sports\src\data\sources\nba_injuries_espn.py", "Python", 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 51, 302
"c:\Users\Bobby\Desktop\sports\src\data\sources\nba_injuries_espn_scraper.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 126
"c:\Users\Bobby\Desktop\sports\src\data\sources\nba_player_stats.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 83
"c:\Users\Bobby\Desktop\sports\src\data\sources\nba_rolling_metrics.py", "Python", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 57, 221
"c:\Users\Bobby\Desktop\sports\src\data\sources\nba_team_metrics.py", "Python", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 79
"c:\Users\Bobby\Desktop\sports\src\data\sources\nfl_team_metrics.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 97
"c:\Users\Bobby\Desktop\sports\src\data\sources\nflfastr.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 77
"c:\Users\Bobby\Desktop\sports\src\data\sources\nflverse_injuries.py", "Python", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 124
"c:\Users\Bobby\Desktop\sports\src\data\sources\odds_api.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 57
"c:\Users\Bobby\Desktop\sports\src\data\sources\oddspapi.py", "Python", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 169
"c:\Users\Bobby\Desktop\sports\src\data\sources\oddsshark.py", "Python", 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38, 156
"c:\Users\Bobby\Desktop\sports\src\data\sources\pro_football_reference.py", "Python", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 192
"c:\Users\Bobby\Desktop\sports\src\data\sources\sbr_odds.py", "Python", 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 288
"c:\Users\Bobby\Desktop\sports\src\data\sources\selenium_utils.py", "Python", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 122
"c:\Users\Bobby\Desktop\sports\src\data\sources\soccer_advanced_stats.py", "Python", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 223
"c:\Users\Bobby\Desktop\sports\src\data\sources\soccer_database.py", "Python", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 128
"c:\Users\Bobby\Desktop\sports\src\data\sources\teamrankings.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 100
"c:\Users\Bobby\Desktop\sports\src\data\sources\teamrankings_over_under.py", "Python", 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 336
"c:\Users\Bobby\Desktop\sports\src\data\sources\teamrankings_trends.py", "Python", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 38, 180
"c:\Users\Bobby\Desktop\sports\src\data\sources\understat_match_payloads.py", "Python", 410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 462
"c:\Users\Bobby\Desktop\sports\src\data\sources\utils.py", "Python", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 212
"c:\Users\Bobby\Desktop\sports\src\data\sources\vegasinsider.py", "Python", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38, 159
"c:\Users\Bobby\Desktop\sports\src\data\sportsbook_urls.py", "Python", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 57
"c:\Users\Bobby\Desktop\sports\src\data\team_mappings.py", "Python", 1439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 56, 1511
"c:\Users\Bobby\Desktop\sports\src\data\utils.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 50
"c:\Users\Bobby\Desktop\sports\src\data\validation.py", "Python", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 85
"c:\Users\Bobby\Desktop\sports\src\db\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"c:\Users\Bobby\Desktop\sports\src\db\core.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 53
"c:\Users\Bobby\Desktop\sports\src\db\init_db.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 49
"c:\Users\Bobby\Desktop\sports\src\db\inspect.py", "Python", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 133
"c:\Users\Bobby\Desktop\sports\src\db\loaders.py", "Python", 1928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 275, 2232
"c:\Users\Bobby\Desktop\sports\src\db\models.py", "Python", 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 172
"c:\Users\Bobby\Desktop\sports\src\db\schema.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 275, 0, 0, 10, 31, 316
"c:\Users\Bobby\Desktop\sports\src\features\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"c:\Users\Bobby\Desktop\sports\src\features\dataset\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\Bobby\Desktop\sports\src\features\dataset\cfb.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 48
"c:\Users\Bobby\Desktop\sports\src\features\dataset\nba.py", "Python", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30, 170
"c:\Users\Bobby\Desktop\sports\src\features\dataset\ncaab.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 34
"c:\Users\Bobby\Desktop\sports\src\features\dataset\nfl.py", "Python", 591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 674
"c:\Users\Bobby\Desktop\sports\src\features\dataset\nhl.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 34
"c:\Users\Bobby\Desktop\sports\src\features\dataset\shared.py", "Python", 611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 109, 721
"c:\Users\Bobby\Desktop\sports\src\features\dataset\soccer.py", "Python", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 105
"c:\Users\Bobby\Desktop\sports\src\features\moneyline_dataset.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 76
"c:\Users\Bobby\Desktop\sports\src\features\player_features.py", "Python", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 81
"c:\Users\Bobby\Desktop\sports\src\features\soccer_features.py", "Python", 489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 568
"c:\Users\Bobby\Desktop\sports\src\models\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"c:\Users\Bobby\Desktop\sports\src\models\bet_selector.py", "Python", 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35, 213
"c:\Users\Bobby\Desktop\sports\src\models\feature_importance.py", "Python", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 66, 296
"c:\Users\Bobby\Desktop\sports\src\models\feature_loader.py", "Python", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 48, 207
"c:\Users\Bobby\Desktop\sports\src\models\train.py", "Python", 719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 105, 843
"c:\Users\Bobby\Desktop\sports\src\models\train_totals.py", "Python", 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53, 387
"c:\Users\Bobby\Desktop\sports\src\models\tune.py", "Python", 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 71, 354
"c:\Users\Bobby\Desktop\sports\src\predict\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\Bobby\Desktop\sports\src\predict\config.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 30
"c:\Users\Bobby\Desktop\sports\src\predict\engine.py", "Python", 295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 76, 440
"c:\Users\Bobby\Desktop\sports\src\predict\runner.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 44
"c:\Users\Bobby\Desktop\sports\src\predict\storage.py", "Python", 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 217
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\analyze_features.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 39
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\check_columns.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 18
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\check_lac_orl.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 49
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\check_nba_cols.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\check_overlaps.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 80
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\check_predictions.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\check_target_games.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 50
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\compare_backtest.py", "Python", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 111
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\compare_models.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 87
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\compare_nov18_20.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 69
"c:\Users\Bobby\Desktop\sports\temp_archive\cleanup_20251120_180254\compare_nov18_20_fixed.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 77
